진료년도,표시과목,주상병코드,환자수,명세서 청구건수,입내원일수,요양급여비용총액,보험자부담금
2019,일반의,Z25,3337,3767,3767,56172380,42628060
2019,일반의,Z26,4035,5637,5637,60303660,46461960
2019,일반의,Z27,156,188,188,2187070,1632370
2019,일반의,Z28,35,42,42,230250,186150
2019,일반의,Z29,590,705,705,16727500,12732300
2019,일반의,Z30,4899,5789,5788,194996440,136714140
2019,일반의,Z31,52382,281974,281964,88416371220,57257047460
2019,일반의,Z32,18960,39186,39194,902153680,650476640
2019,일반의,Z33,98,126,126,3681740,3126340
2019,일반의,Z34,43487,204294,206066,17902878360,16057864330
2019,일반의,Z35,15058,61992,62019,3530236480,3170888740
2019,일반의,Z36,29,32,32,1787560,1300500
2019,일반의,Z37,17,30,32,2469780,2090910
2019,일반의,Z38,2789,10182,44804,3357252880,3309657350
2019,일반의,Z39,5911,9369,9372,170041120,120148610
2019,일반의,Z40,6,10,10,219530,154030
2019,일반의,Z41,90,109,109,3402020,2402120
2019,일반의,Z42,21,28,28,516060,368660
2019,일반의,Z43,17,208,208,11018090,9163190
2019,일반의,Z44,15,28,28,407000,314000
2019,일반의,Z45,13,13,13,214000,174600
2019,일반의,Z46,2,2,2,22420,17620
2019,일반의,Z47,279,498,1977,137612660,104538860
2019,일반의,Z48,14649,31145,31187,634982610,481193770
2019,일반의,Z49,12,50,50,1089720,1024720
2019,일반의,Z50,33,134,134,2353220,1733320
2019,일반의,Z51,47,93,114,2463120,1925790
2019,일반의,Z52,27,49,49,1104810,778510
2019,일반의,Z53,2,2,2,235590,164990
2019,일반의,Z54,858,2260,2789,79521900,60880590
2019,일반의,Z55,2,2,2,33580,23580
2019,일반의,Z56,6,6,11,337300,240900
2019,일반의,Z57,39,40,40,1154540,813740
2019,일반의,Z58,7,8,8,132180,104780
2019,일반의,Z59,4,4,4,83190,58490
2019,일반의,Z60,4,10,10,124950,88050
2019,일반의,Z61,2,2,2,124940,102340
2019,일반의,Z62,46,66,66,1858420,1452720
2019,일반의,Z63,66,106,106,4726890,3827890
2019,일반의,Z64,22,27,27,462480,330480
2019,일반의,Z65,2,3,3,225910,187410
2019,일반의,Z70,533,910,910,18635950,13656400
2019,일반의,Z71,36474,45929,45931,839109280,645587640
2019,일반의,Z72,117,164,164,2416190,1743890
2019,일반의,Z73,1085,1712,1712,56055860,42454690
2019,일반의,Z74,10,11,11,193780,136080
2019,일반의,Z75,47,53,53,800050,583550
2019,일반의,Z76,177,229,229,2796400,1991400
2019,일반의,Z80,41,41,41,806620,574420
2019,일반의,Z81,2,2,2,19780,13880
2019,일반의,Z82,75,270,270,4183440,3230440
2019,일반의,Z83,389,601,601,11435440,8861240
2019,일반의,Z84,10,10,10,151830,106530
2019,일반의,Z85,22,44,44,1077990,807650
2019,일반의,Z86,12,20,20,336010,261610
2019,일반의,Z87,15,39,39,570570,422270
2019,일반의,Z88,40,48,49,1017240,737720
2019,일반의,Z89,3,6,6,71740,54140
2019,일반의,Z90,7,20,20,276460,219760
2019,일반의,Z91,14,19,19,275520,223120
2019,일반의,Z92,48,98,98,930950,712550
2019,일반의,Z93,81,443,450,31146680,24375580
2019,일반의,Z94,163,449,471,14016040,11239080
2019,일반의,Z95,164,526,530,11789520,8896910
2019,일반의,Z96,677,2778,2878,60838730,49523630
2019,일반의,Z97,296,379,379,16426950,11547850
2019,일반의,Z98,10457,27193,27985,600249830,451905410
2019,일반의,Z99,23,107,108,3238430,2803020
2019,내과,A00,9,10,10,146430,112330
2019,내과,A01,9,12,12,652710,461910
2019,내과,A02,2343,3568,3773,105206320,77381520
2019,내과,A03,11,20,20,490390,357990
2019,내과,A04,359490,498934,499797,9905057460,7209265370
2019,내과,A05,14894,19365,19374,355397080,262030250
2019,내과,A06,1694,2385,2385,47115360,34893270
2019,내과,A07,187,205,205,4895000,3542900
2019,내과,A08,86866,112002,112241,2119156510,1539811590
2019,내과,A09,1203543,1678597,1686545,37619794910,27343481420
2019,내과,A15,711,3980,4092,145343790,132057860
2019,내과,A16,1281,3633,3658,131374870,106792890
2019,내과,A17,9,17,17,1564650,1363060
2019,내과,A18,179,704,702,44269100,36745510
2019,내과,A19,9,12,12,529970,369040
2019,내과,A22,1,1,1,118580,83080
2019,내과,A25,4,5,16,1430420,1101520
2019,내과,A26,27,47,47,975550,708150
2019,내과,A27,5,7,16,1323210,995330
2019,내과,A28,17,17,17,530740,385740
2019,내과,A30,14,15,15,204900,150800
2019,내과,A31,664,2048,2131,60580530,45426580
2019,내과,A35,113,117,117,3839390,2702890
2019,내과,A36,1,1,1,15690,10990
2019,내과,A37,36,43,43,1208390,847590
2019,내과,A38,39,70,70,1087310,834710
2019,내과,A39,7,9,9,121260,87060
2019,내과,A40,25,41,41,1625440,1181540
2019,내과,A41,1572,2421,2478,125023440,90004910
2019,내과,A42,4,5,5,91460,68460
2019,내과,A43,1,1,1,3040,2140
2019,내과,A44,1,1,1,15690,14190
2019,내과,A46,94,167,172,3984140,2979400
2019,내과,A48,228,310,310,5219420,3937920
2019,내과,A49,3862,5459,5467,117624060,85279500
2019,내과,A50,10,15,15,778030,551330
2019,내과,A51,33,59,59,2642470,1934320
2019,내과,A52,21,29,29,705650,540850
2019,내과,A53,247,341,341,10860680,7812980
2019,내과,A54,42,118,118,3061490,2172790
2019,내과,A55,3,6,6,559570,391970
2019,내과,A56,121,238,238,7524760,5302960
2019,내과,A58,4,5,5,145420,102020
2019,내과,A59,191,258,258,4457480,3316480
2019,내과,A60,1589,2808,2811,46862850,34679470
2019,내과,A63,184,318,318,16373460,11519310
2019,내과,A64,219,363,363,23272230,16373490
2019,내과,A65,2,3,3,127920,91520
2019,내과,A66,47,69,69,1217250,882050
2019,내과,A67,2,4,4,52590,48090
2019,내과,A69,2261,3347,3355,75552590,55348650
2019,내과,A71,4,4,4,62170,55770
2019,내과,A74,24,30,30,614430,441730
2019,내과,A75,880,1657,1888,86541280,64336560
2019,내과,A77,35,50,50,1145890,845290
2019,내과,A78,3,3,3,51980,40880
2019,내과,A79,89,138,138,3743900,2724860
2019,내과,A81,1,7,7,661760,596060
2019,내과,A85,6,11,11,273150,191750
2019,내과,A86,19,23,23,337270,249670
2019,내과,A87,108,135,135,3616750,2550350
2019,내과,A88,522,786,786,20358310,14911690
2019,내과,A92,3,3,3,115320,80820
2019,내과,A93,8,9,9,439780,315980
2019,내과,A94,1,1,1,15690,10990
2019,내과,A97,5,8,12,892080,659540
2019,내과,A98,7,9,9,315570,225070
2019,내과,A99,3,3,3,38190,26890
2019,내과,B00,83251,110365,110523,1758372320,1296131310
2019,내과,B01,3259,5840,5897,95577060,70202170
2019,내과,B02,139088,274180,276885,4851110060,3646384540
2019,내과,B05,93,112,115,4310510,3085690
2019,내과,B06,17,20,20,667010,467910
2019,내과,B07,868,1102,1102,33784420,24159120
2019,내과,B08,9740,16674,16719,244031150,190153650
2019,내과,B09,410,519,519,8991530,6626530
2019,내과,B15,2498,4425,4514,204386990,144747130
2019,내과,B16,695,909,909,53362990,37741680
2019,내과,B17,14666,20733,20755,1206249530,849029360
2019,내과,B18,169162,603748,604045,42088341890,29440520890
2019,내과,B19,2075,3071,3071,153832680,108537220
2019,내과,B20,2,2,2,111970,78470
2019,내과,B22,1,1,1,11240,7940
2019,내과,B23,1,1,1,820,620
2019,내과,B24,7,7,7,135150,94850
2019,내과,B25,10,12,12,465180,341180
2019,내과,B26,912,1338,1346,32063980,23080390
2019,내과,B27,120,208,208,7484650,5284650
2019,내과,B30,578,709,709,13347640,10473040
2019,내과,B33,1140,1510,1510,24762810,18876210
2019,내과,B34,1366,2152,2152,35633320,26706020
2019,내과,B35,142117,291743,291750,4384398160,3291511360
2019,내과,B36,2132,3170,3170,50090170,37267380
2019,내과,B37,10686,15141,15161,447472970,323204400
2019,내과,B38,1,1,1,105820,74120
2019,내과,B39,1,1,1,15690,10990
2019,내과,B40,1,1,1,15690,14190
2019,내과,B43,98,132,132,2939070,2130570
2019,내과,B44,21,108,108,2143390,1679090
2019,내과,B45,5,8,8,454230,328230
2019,내과,B46,28,57,57,799170,605870
2019,내과,B47,28,54,54,718290,536390
2019,내과,B48,160,392,392,6351000,4685400
2019,내과,B49,242,465,465,7966450,5987950
2019,내과,B50,8,12,12,260770,183070
2019,내과,B51,5,6,6,148160,104060
2019,내과,B53,2,2,2,69950,49050
2019,내과,B54,103,122,122,2547010,1840710
2019,내과,B58,3,5,5,91070,63870
2019,내과,B59,1,5,5,209740,152840
2019,내과,B60,7,7,7,176300,125400
2019,내과,B64,3,3,3,52370,39870
2019,내과,B65,4,4,4,53800,42800
2019,내과,B66,1094,1249,1249,27843750,20394250
2019,내과,B67,1,2,2,27000,19000
2019,내과,B68,22,25,25,448960,325360
2019,내과,B69,10,16,16,230150,169250
2019,내과,B70,1,1,1,11210,7910
2019,내과,B71,9,9,9,130220,91420
2019,내과,B74,1,1,1,15690,10990
2019,내과,B75,2,2,2,52980,37180
2019,내과,B76,8,8,8,114330,82530
2019,내과,B77,17,19,19,406190,299690
2019,내과,B79,9,10,10,950270,671870
2019,내과,B80,28,29,29,1032330,740530
2019,내과,B81,195,234,233,38785490,27176640
2019,내과,B82,77,94,94,3868060,2860360
2019,내과,B83,85,93,93,1884580,1371880
2019,내과,B85,202,225,225,3349490,2472890
2019,내과,B86,731,847,847,11257530,8573330
2019,내과,B88,5398,7599,7606,506322570,358366500
2019,내과,B89,162,178,178,5863670,4186070
2019,내과,B90,1340,2026,2026,55187390,39898360
2019,내과,B91,2,2,2,55140,42640
2019,내과,B94,7,9,9,185800,130400
2019,내과,B95,22,38,52,4309190,3252400
2019,내과,B96,53,72,87,4152920,3074940
2019,내과,B97,26,38,38,934460,672860
2019,내과,B98,9196,12807,12813,391560340,249091320
2019,내과,B99,13,22,22,313170,244170
2019,내과,C00,13,43,43,2190800,2076600
2019,내과,C01,14,70,73,2155470,2037130
2019,내과,C02,128,548,625,20900010,19254630
2019,내과,C03,27,128,128,7851130,7447900
2019,내과,C04,10,34,34,748930,714030
2019,내과,C05,24,102,108,3576440,3302940
2019,내과,C06,95,391,442,20932470,18984320
2019,내과,C07,35,402,402,11438930,10743530
2019,내과,C08,60,268,268,9313390,8550110
2019,내과,C09,92,526,542,47280050,44537610
2019,내과,C10,44,249,282,17455950,16495120
2019,내과,C11,110,571,637,47278550,43388870
2019,내과,C12,7,37,37,1433220,1363020
2019,내과,C13,50,333,372,45616240,43189530
2019,내과,C14,13,66,66,2647670,2511170
2019,내과,C15,886,4345,4651,221517200,204781750
2019,내과,C16,11944,50889,52147,2166830290,2009604780
2019,내과,C17,210,895,948,65261240,61166720
2019,내과,C18,6348,25993,27013,1579907240,1450748780
2019,내과,C19,544,2373,2419,141000760,129597630
2019,내과,C20,2187,8923,9302,530922390,487653290
2019,내과,C21,103,525,532,39755580,37223740
2019,내과,C22,5018,21627,22633,1348184500,1240256990
2019,내과,C23,550,2097,2599,260345650,242752910
2019,내과,C24,1011,4145,5145,505925020,469608470
2019,내과,C25,2109,9199,10354,650428760,594318070
2019,내과,C26,69,228,228,10055950,8833550
2019,내과,C30,34,198,202,8609680,8027760
2019,내과,C31,23,70,77,4927970,4669950
2019,내과,C32,255,1278,1352,57560510,52907900
2019,내과,C33,29,154,154,3517560,3296060
2019,내과,C34,6318,29629,33350,1936615020,1807297230
2019,내과,C37,136,760,999,99173620,92877250
2019,내과,C38,47,166,168,6657470,6191430
2019,내과,C39,51,166,166,4127270,3889570
2019,내과,C40,15,139,139,3939440,3703640
2019,내과,C41,56,369,384,15898410,14896170
2019,내과,C43,186,1130,1270,101784480,96075400
2019,내과,C44,618,3817,3890,153784250,145647520
2019,내과,C45,24,213,225,14107310,13195880
2019,내과,C46,40,176,176,5628640,5271240
2019,내과,C47,8,46,71,3614630,3259920
2019,내과,C48,77,250,364,54446850,50853120
2019,내과,C49,166,840,1034,114683210,107767650
2019,내과,C50,5988,25361,27353,1366091530,1272124950
2019,내과,C51,11,20,20,2272400,2159800
2019,내과,C52,9,25,143,47483790,44365550
2019,내과,C53,678,3458,3717,179647590,168149370
2019,내과,C54,382,2240,2481,139486480,131032240
2019,내과,C55,74,353,396,25851660,25100510
2019,내과,C56,772,4506,4811,179527420,165994340
2019,내과,C57,97,438,516,17210470,15812260
2019,내과,C58,5,36,36,820310,777710
2019,내과,C60,1,12,12,144350,137950
2019,내과,C61,3687,18378,18797,889643480,835371840
2019,내과,C62,39,351,351,8611350,8182550
2019,내과,C63,12,37,37,1430530,1330830
2019,내과,C64,1140,6166,6442,535857150,503604520
2019,내과,C65,144,676,685,37107950,34617330
2019,내과,C66,112,1047,1183,92366600,86876090
2019,내과,C67,1154,6722,6954,412297240,387624420
2019,내과,C68,38,258,258,7418810,7008210
2019,내과,C69,24,388,388,9136710,8605710
2019,내과,C70,45,230,290,32103530,30082260
2019,내과,C71,352,2241,2365,97045680,91878240
2019,내과,C72,100,710,710,24144770,22925670
2019,내과,C73,16817,73271,73493,3933173880,3349308030
2019,내과,C74,49,246,246,7384270,6645440
2019,내과,C75,58,244,284,9747100,8831230
2019,내과,C76,62,228,259,7480410,6786320
2019,내과,C77,102,392,425,28351610,26365890
2019,내과,C78,239,1025,1089,52054730,48238380
2019,내과,C79,194,1449,1539,145644580,137483880
2019,내과,C80,107,588,839,42993630,39960270
2019,내과,C81,77,340,340,11281810,10569850
2019,내과,C82,97,473,473,18676690,17651240
2019,내과,C83,321,1401,1436,52183070,48807740
2019,내과,C84,57,246,248,8650360,8132540
2019,내과,C85,397,1563,1563,81212260,75663140
2019,내과,C86,24,127,148,4815600,4452860
2019,내과,C88,184,593,599,29833570,27908630
2019,내과,C90,418,2666,2915,331312460,313982750
2019,내과,C91,145,674,676,25311340,23889500
2019,내과,C92,475,1887,1886,71631760,67518750
2019,내과,C93,27,94,94,3522170,3342470
2019,내과,C94,51,211,222,6714320,6238670
2019,내과,C95,110,306,310,9684700,8922860
2019,내과,C96,57,171,171,6104490,5764290
2019,내과,C97,1,1,1,15690,14990
2019,내과,D00,343,1524,1541,74490170,70165850
2019,내과,D01,1297,3988,4016,361572690,333318810
2019,내과,D02,62,175,175,6491420,5967320
2019,내과,D03,21,57,57,1839080,1689780
2019,내과,D04,102,592,592,20171600,19102290
2019,내과,D05,435,1420,1437,72201350,68040930
2019,내과,D06,476,1362,1376,74059260,69738260
2019,내과,D07,76,298,312,13815210,12875340
2019,내과,D09,127,435,435,17871750,16577440
2019,내과,D10,156,211,212,9114110,6568930
2019,내과,D11,143,190,194,8194210,5921230
2019,내과,D12,94083,123099,123606,32176726230,22650546030
2019,내과,D13,16635,22013,22150,2592022340,1806482900
2019,내과,D14,3686,4473,4487,554161160,389591310
2019,내과,D15,136,201,201,19134580,13555780
2019,내과,D16,67,89,89,4080880,2932080
2019,내과,D17,3034,5386,5395,318276210,226839370
2019,내과,D18,4233,5206,5234,652978070,446893810
2019,내과,D19,14,17,17,963370,685670
2019,내과,D20,24,32,32,4184260,2915670
2019,내과,D21,568,930,949,60523200,43786140
2019,내과,D22,50,57,57,1410450,1137650
2019,내과,D23,927,1887,1889,86433580,62155710
2019,내과,D24,8455,10579,10642,438495130,311948080
2019,내과,D25,1858,2146,2163,137734900,95890650
2019,내과,D26,196,254,254,22183580,15576960
2019,내과,D27,802,965,964,103305960,72206270
2019,내과,D28,42,73,73,8524190,5969800
2019,내과,D29,96,173,173,9427970,6839600
2019,내과,D30,2209,2739,2738,333010170,232432150
2019,내과,D31,10,12,11,1097740,782940
2019,내과,D32,620,2767,2772,146048600,135729150
2019,내과,D33,461,1978,1993,92952690,83816190
2019,내과,D34,20559,29093,29124,1532783630,1085149290
2019,내과,D35,810,2422,2426,142503190,113285430
2019,내과,D36,247,311,331,12935140,9345250
2019,내과,D37,4659,7619,7658,929877250,717650580
2019,내과,D38,534,826,838,60915450,45099200
2019,내과,D39,238,460,460,34567080,27724270
2019,내과,D40,94,210,210,12729210,10098610
2019,내과,D41,383,655,670,64576180,47721920
2019,내과,D42,57,311,344,13789980,12631600
2019,내과,D43,148,458,462,21779990,19497340
2019,내과,D44,2640,4123,4120,326053970,238407640
2019,내과,D45,162,472,471,17157280,15542880
2019,내과,D46,277,1491,1550,60923030,56326100
2019,내과,D47,446,1848,1854,108767890,101456320
2019,내과,D48,778,1192,1189,68596200,52109130
2019,내과,D50,149747,283801,283826,9964993840,7128093170
2019,내과,D51,1790,7060,7060,138261100,107841570
2019,내과,D52,783,1494,1494,33407090,26351190
2019,내과,D53,586,1285,1285,39404710,29830710
2019,내과,D55,83,117,117,5379120,3833920
2019,내과,D56,4,4,4,58280,47280
2019,내과,D58,20,38,38,2220850,1564950
2019,내과,D59,40,102,102,5199670,4242770
2019,내과,D60,7,9,9,172290,141490
2019,내과,D61,172,591,591,46632260,41555660
2019,내과,D62,86,113,113,4290850,3152050
2019,내과,D63,495,1582,1582,79123780,62625560
2019,내과,D64,48840,66191,66201,3246759440,2303305530
2019,내과,D65,1,1,1,19580,13780
2019,내과,D66,101,1646,1646,8792417760,7926645260
2019,내과,D67,16,254,254,2708685400,2437822800
2019,내과,D68,375,861,861,1870598670,1679742990
2019,내과,D69,5243,8051,8049,272082740,197684150
2019,내과,D70,48,98,98,2081540,1630640
2019,내과,D71,3,6,6,96150,80150
2019,내과,D72,3154,4434,4432,123465160,89158730
2019,내과,D73,220,261,261,26162410,18576220
2019,내과,D74,2,2,2,87460,61260
2019,내과,D75,1456,1850,1861,122752390,87618020
2019,내과,D76,9,45,45,1421510,1264210
2019,내과,D77,11,13,13,323110,233610
2019,내과,D80,7,22,22,828080,731680
2019,내과,D81,2,2,2,28920,26120
2019,내과,D82,8,16,16,337880,292580
2019,내과,D83,2,2,2,260900,231600
2019,내과,D84,22,169,169,2945340,2145140
2019,내과,D86,61,283,283,13705110,11978410
2019,내과,D89,59,210,210,7282010,5366910
2019,내과,E00,17,28,28,1248290,900390
2019,내과,E01,140,196,196,10335490,7266490
2019,내과,E02,493,1109,1109,64195790,45883360
2019,내과,E03,221159,927569,927601,30324961810,21904814110
2019,내과,E04,70149,134658,134655,7803232950,5559045070
2019,내과,E05,84619,384530,384551,16187001850,11506253250
