진료년도,표시과목,주상병코드,환자수,명세서 청구건수,입내원일수,요양급여비용총액,보험자부담금
2020,내과,M45,7021,29894,29893,3971188090,3485509240
2020,내과,M46,1619,5205,5229,168132380,123519660
2020,내과,M47,24167,103476,103760,2535403770,2020475680
2020,내과,M48,36981,165209,166517,4365964680,3438281630
2020,내과,M49,2752,8884,8886,159697130,128543440
2020,내과,M50,7521,26630,27365,1051305080,772098880
2020,내과,M51,16588,73671,76302,2482116930,1895575310
2020,내과,M53,11342,32106,32188,938548020,705116450
2020,내과,M54,302563,791496,794464,17595924330,13658135620
2020,내과,M60,5128,7432,7440,198758790,145489210
2020,내과,M61,48,110,110,2307640,1663940
2020,내과,M62,29880,50274,50273,1067389530,799838040
2020,내과,M63,143,471,471,7555290,5907590
2020,내과,M65,11922,25543,25666,717100440,523451600
2020,내과,M66,37,99,100,2571680,1931980
2020,내과,M67,1246,2628,2628,113101450,81032300
2020,내과,M68,10,11,11,175900,128200
2020,내과,M70,1084,2025,2025,50045610,36938520
2020,내과,M71,868,1991,1999,72662650,52114970
2020,내과,M72,4653,10071,10098,237394750,175239260
2020,내과,M73,2,2,2,32280,25880
2020,내과,M75,41236,118435,118768,3552689790,2649301870
2020,내과,M76,947,2015,2015,63976890,45599800
2020,내과,M77,9843,25050,25057,739468410,530638430
2020,내과,M79,433196,757030,757312,14557926240,10989491150
2020,내과,M80,7429,22885,22932,1084189670,793891800
2020,내과,M81,269669,813317,813320,36854980020,26688201160
2020,내과,M82,1193,3004,3004,124099670,91258360
2020,내과,M83,1473,2676,2676,59592880,43904750
2020,내과,M84,84,165,217,6767840,5047480
2020,내과,M85,4603,8066,8051,240350460,172383050
2020,내과,M86,63,250,250,5961550,4420920
2020,내과,M87,46,173,173,3707390,2666290
2020,내과,M88,6,25,25,420290,372990
2020,내과,M89,1705,3669,3676,63081580,50342980
2020,내과,M90,9,15,15,335280,257780
2020,내과,M91,8,12,12,194010,144810
2020,내과,M92,43,73,73,2142690,1514890
2020,내과,M93,163,287,287,4399060,3259760
2020,내과,M94,4901,6339,6350,174232520,126630350
2020,내과,M95,24,35,35,1052230,768830
2020,내과,M96,677,2088,2088,78350650,59406830
2020,내과,M99,1080,3696,3696,77878230,62718330
2020,내과,N00,3388,6102,6119,192519020,140072810
2020,내과,N01,174,245,244,6354260,4629560
2020,내과,N02,4971,7797,7779,377881260,269331660
2020,내과,N03,2477,8416,8412,354277700,256068800
2020,내과,N04,1367,4243,4263,183342190,137267440
2020,내과,N05,3333,5517,5514,244022370,173265770
2020,내과,N06,2099,2935,2930,136787030,97008130
2020,내과,N07,3,4,4,139480,99780
2020,내과,N08,642,1286,1285,45092390,32736730
2020,내과,N10,48863,92183,93479,2758651440,2022203200
2020,내과,N11,2062,3614,3614,106374810,77225210
2020,내과,N12,4847,9883,10097,281773550,207057210
2020,내과,N13,2470,4007,3995,236733230,169217590
2020,내과,N14,44,95,95,8442420,6408920
2020,내과,N15,492,904,904,22367380,16653400
2020,내과,N16,42,49,49,1755400,1292100
2020,내과,N17,959,1689,1743,93158980,69296500
2020,내과,N18,37977,3117072,3124151,5.81366E+11,5.26578E+11
2020,내과,N19,3261,5484,5508,210906550,154707120
2020,내과,N20,12733,16264,16278,1138979560,803464290
2020,내과,N21,5703,6876,6884,412536310,292409930
2020,내과,N22,209,261,262,12315080,8828060
2020,내과,N23,820,954,954,63845550,45180740
2020,내과,N25,94,187,187,10807070,9091270
2020,내과,N26,37,51,51,4071100,2946500
2020,내과,N27,59,232,232,12294040,8934840
2020,내과,N28,9149,12080,12075,1075650090,749443900
2020,내과,N29,586,847,847,59702380,41945120
2020,내과,N30,235296,409180,409294,8664521750,6423109300
2020,내과,N31,36558,73080,73073,1247910870,996933020
2020,내과,N32,7932,14204,14201,633353870,465286080
2020,내과,N33,60,102,102,2178960,1625820
2020,내과,N34,8456,14423,14423,319842840,237948230
2020,내과,N35,7,8,11,1055480,811160
2020,내과,N36,44,72,72,1640180,1178620
2020,내과,N37,309,482,482,10256320,7434120
2020,내과,N39,47183,82601,82638,1882954960,1404898670
2020,내과,N40,82277,263635,263556,4610804000,3676177440
2020,내과,N41,1798,3507,3521,78915970,59873200
2020,내과,N42,681,1005,999,36767930,27057240
2020,내과,N43,70,85,85,4392190,3210890
2020,내과,N44,10,10,10,163270,118570
2020,내과,N45,275,472,489,12249840,9335390
2020,내과,N46,36,58,58,3377620,2376720
2020,내과,N47,8,8,8,128520,96720
2020,내과,N48,1204,1862,1862,31317460,24236350
2020,내과,N49,30,39,39,993290,726190
2020,내과,N50,218,404,404,11150460,8182360
2020,내과,N51,58,91,91,1629260,1250760
2020,내과,N60,3322,3743,3727,124870270,87987180
2020,내과,N61,456,738,735,17028930,12275280
2020,내과,N62,602,812,810,31222480,23512780
2020,내과,N63,9970,12058,12002,548042710,384914040
2020,내과,N64,21414,24053,24010,905626890,641069720
2020,내과,N70,87,111,111,7358680,5137940
2020,내과,N71,686,1181,1181,67559540,47478520
2020,내과,N72,3728,5726,5725,322397670,226553030
2020,내과,N73,4456,6951,6989,314666970,222207680
2020,내과,N74,231,294,295,15351710,10900270
2020,내과,N75,60,109,109,5890760,4126740
2020,내과,N76,9972,18195,18192,624634930,443695330
2020,내과,N77,350,516,516,12502210,9005770
2020,내과,N80,839,1127,1127,131010370,91325490
2020,내과,N81,77,87,87,3528980,2575660
2020,내과,N82,1,1,1,23540,22540
2020,내과,N83,720,872,866,87480270,60658160
2020,내과,N84,721,939,939,110604890,76834280
2020,내과,N85,203,246,246,22547690,15465290
2020,내과,N86,1043,1207,1207,66212190,46372100
2020,내과,N87,581,922,918,71029310,50195620
2020,내과,N88,98,118,117,2410740,1762640
2020,내과,N89,19,21,21,556410,414310
2020,내과,N90,11,23,23,805550,585650
2020,내과,N91,2497,3398,3398,283052280,197792770
2020,내과,N92,2005,2650,2650,228041990,157420040
2020,내과,N93,2712,3706,3704,416946110,290156280
2020,내과,N94,22112,32760,32758,587956560,414514560
2020,내과,N95,35642,105622,105623,1895163920,1377768700
2020,내과,N96,52,117,117,2445360,1769960
2020,내과,N97,2271,4797,4796,219984930,154260710
2020,내과,N98,16,98,98,1480220,1040520
2020,내과,N99,9,35,35,563840,417840
2020,내과,O00,32,58,58,2020570,1564150
2020,내과,O02,11,13,13,1203230,912680
2020,내과,O03,6,6,6,238660,167360
2020,내과,O04,1,1,1,20140,14140
2020,내과,O06,1,29,29,391480,274880
2020,내과,O08,4,4,4,98390,69190
2020,내과,O10,28,87,87,1506300,1271500
2020,내과,O12,9,16,16,467710,351610
2020,내과,O13,152,411,411,8449050,6634600
2020,내과,O14,2,2,2,37840,24580
2020,내과,O15,1,1,1,16140,11340
2020,내과,O16,25,58,58,1120360,934560
2020,내과,O20,15,28,28,778770,657170
2020,내과,O21,82,125,133,3974570,3263260
2020,내과,O22,1,1,1,11540,8140
2020,내과,O24,4139,12382,12380,363249360,317747770
2020,내과,O25,1,1,1,16140,14540
2020,내과,O26,71,184,184,4324060,3432260
2020,내과,O28,18,21,21,594130,457730
2020,내과,O32,2,2,2,57770,40570
2020,내과,O34,11,12,32,1672990,1277840
2020,내과,O35,1,1,1,16140,11340
2020,내과,O42,1,1,1,23590,16590
2020,내과,O48,2,2,2,47180,33180
2020,내과,O60,3,4,4,229560,179060
2020,내과,O62,2,2,2,38310,26910
2020,내과,O64,1,4,4,78880,55380
2020,내과,O72,1,1,1,16140,11340
2020,내과,O75,1,1,1,16140,11340
2020,내과,O82,17,18,18,436570,372070
2020,내과,O85,1,4,4,163020,114320
2020,내과,O86,2,3,3,59100,41500
2020,내과,O87,1,1,1,16140,11340
2020,내과,O90,79,179,179,8282460,5867760
2020,내과,O91,247,433,433,6687680,4709680
2020,내과,O92,58,84,84,2829890,1989290
2020,내과,O94,1,28,28,341360,240560
2020,내과,O98,1,1,1,23590,16590
2020,내과,O99,23,39,39,1519230,1290030
2020,내과,P00,1,1,1,37150,26050
2020,내과,P05,4,10,10,419750,294450
2020,내과,P07,8,22,22,290420,239520
2020,내과,P10,1,1,1,13350,9350
2020,내과,P12,2,2,2,28270,20970
2020,내과,P21,3,9,9,311990,227590
2020,내과,P22,3,4,4,57470,51770
2020,내과,P23,59,69,69,1131860,806260
2020,내과,P26,1,3,3,43820,30820
2020,내과,P28,301,383,382,38242700,26746550
2020,내과,P29,2,4,4,148360,104060
2020,내과,P35,4,5,5,67760,54460
2020,내과,P36,6,8,8,125520,119520
2020,내과,P38,11,22,22,474220,451320
2020,내과,P39,1,1,1,18410,17510
2020,내과,P54,1,1,1,138110,131210
2020,내과,P57,5,7,7,748880,524680
2020,내과,P59,13,18,18,418870,370770
2020,내과,P61,2,2,2,21470,15070
2020,내과,P70,1,1,1,376450,263550
2020,내과,P74,2,2,2,32280,22680
2020,내과,P78,1,1,1,12970,12370
2020,내과,P81,1,1,1,31760,30260
2020,내과,P83,4,10,10,182620,169620
2020,내과,P90,1,1,1,22410,21310
2020,내과,P92,13,19,19,597740,554240
2020,내과,P96,1,1,1,18410,17510
2020,내과,Q01,2,9,9,70590,49690
2020,내과,Q02,1,2,2,154180,110580
2020,내과,Q03,3,9,9,386480,314280
2020,내과,Q04,6,8,8,489630,353930
2020,내과,Q05,15,20,20,729950,639560
2020,내과,Q06,1,1,1,18410,17510
2020,내과,Q07,9,18,18,1213690,1089690
2020,내과,Q10,9,9,9,161370,153570
2020,내과,Q12,2,2,2,59740,42940
2020,내과,Q13,1,1,1,11540,10040
2020,내과,Q15,3,3,3,39220,32720
2020,내과,Q16,1,1,1,16140,11340
2020,내과,Q17,9,13,13,208900,167600
2020,내과,Q18,49,65,65,3815630,2695930
2020,내과,Q20,22,39,39,2115640,1748640
2020,내과,Q21,374,785,781,41511830,32322650
2020,내과,Q22,21,66,66,3113730,2718930
2020,내과,Q23,146,552,551,24792000,21486450
2020,내과,Q24,61,225,225,7288270,6405270
2020,내과,Q25,66,169,169,5851900,4447580
2020,내과,Q26,4,6,6,1205110,895310
2020,내과,Q27,24,35,35,1904390,1488790
2020,내과,Q28,23,43,43,2617680,1877680
2020,내과,Q30,3,3,3,47770,33670
2020,내과,Q31,11,19,19,563290,431790
2020,내과,Q32,5,5,5,184730,129530
2020,내과,Q33,6,6,6,447010,318310
2020,내과,Q34,54,54,53,1906080,1375140
2020,내과,Q35,1,1,1,16140,11340
2020,내과,Q36,10,12,12,180820,139420
2020,내과,Q37,1,1,1,16140,15140
2020,내과,Q38,99,101,101,5824200,5013800
2020,내과,Q39,33,46,46,4035340,2830540
2020,내과,Q40,8,10,10,503830,406330
2020,내과,Q41,1,2,2,27680,19480
2020,내과,Q43,13,18,18,889100,621490
2020,내과,Q44,2411,2963,2967,321794110,219379220
2020,내과,Q45,19,22,22,1884620,1335220
2020,내과,Q50,5,7,7,379970,270670
2020,내과,Q51,12,17,17,1997330,1407430
2020,내과,Q52,6,8,8,870920,666330
2020,내과,Q53,12,13,13,307300,241900
2020,내과,Q54,1,1,1,16140,14540
2020,내과,Q55,4,4,4,131600,95000
2020,내과,Q60,45,98,97,5328920,3743510
2020,내과,Q61,2203,3730,3718,303378400,213566620
2020,내과,Q62,28,47,46,2422580,1781580
2020,내과,Q63,34,57,56,6023240,4340240
2020,내과,Q64,16,18,18,1624990,1120190
2020,내과,Q65,32,180,178,7528070,5690270
2020,내과,Q66,12,12,12,335610,240610
2020,내과,Q67,59,65,65,1121180,806480
2020,내과,Q68,19,33,33,843170,678170
2020,내과,Q69,2,2,2,38550,32650
2020,내과,Q70,1,1,1,11540,8140
2020,내과,Q71,1,1,1,16140,11340
2020,내과,Q72,1,15,15,405600,321700
2020,내과,Q74,7,7,7,114100,86300
2020,내과,Q75,4,4,4,71370,63870
2020,내과,Q76,18,21,21,582460,435360
2020,내과,Q77,11,59,59,1780500,1534200
2020,내과,Q78,20,58,58,2227770,1954270
2020,내과,Q79,24,59,59,2193540,1837000
2020,내과,Q80,2,16,16,193840,163240
2020,내과,Q81,5,11,11,152670,117270
2020,내과,Q82,60,71,71,2274820,1674650
2020,내과,Q83,48,57,57,2126860,1516560
2020,내과,Q84,7,8,8,190450,133750
2020,내과,Q85,118,274,274,14465740,12384950
2020,내과,Q86,3,5,5,313460,225460
2020,내과,Q87,80,282,282,14990690,13678990
2020,내과,Q89,108,143,141,4508240,3321140
2020,내과,Q90,45,182,182,4321850,3691840
2020,내과,Q93,4,21,21,475780,428880
2020,내과,Q96,36,106,106,4491260,3689260
2020,내과,Q98,10,85,85,1982310,1710110
2020,내과,Q99,5,6,6,159580,119880
2020,내과,R00,77620,105442,105375,4005376990,2863401840
2020,내과,R01,173,206,204,6853050,5056050
2020,내과,R02,9,32,32,742510,574010
2020,내과,R03,56976,67541,67513,1550542730,1168522470
2020,내과,R04,5859,7605,7589,237057760,174252530
2020,내과,R05,32218,43701,43685,1193955110,856122550
2020,내과,R06,27855,35578,35555,1630568100,1172676040
2020,내과,R07,238327,288622,288523,14205687110,10109306780
2020,내과,R09,4440,5915,5908,135311690,98962070
2020,내과,R10,392434,522330,522729,40084212980,28327732770
2020,내과,R11,116543,150996,151022,3320493000,2423245250
2020,내과,R12,11065,16274,16268,495045890,356962400
2020,내과,R13,478,1239,1237,60412540,46756510
2020,내과,R14,5464,7484,7480,356445490,255347350
2020,내과,R15,212,281,280,4870050,4028050
2020,내과,R16,829,945,943,72455990,51110780
2020,내과,R17,3587,4738,4726,310479050,219072590
2020,내과,R18,598,853,856,58693180,42093250
2020,내과,R19,18959,24307,24293,2447109210,1724591470
2020,내과,R20,1389,1787,1782,56453080,41435550
2020,내과,R21,2202,2956,2955,84312410,61401110
2020,내과,R22,1801,2095,2090,66292680,47166080
2020,내과,R23,1606,2070,2068,94984650,67958780
2020,내과,R25,7357,10386,10374,224400670,165323020
2020,내과,R26,145,182,177,4245590,3357290
2020,내과,R27,22,45,44,3117180,2236380
2020,내과,R29,451,694,694,14202930,10789530
2020,내과,R30,3383,4490,4486,157108500,117019760
2020,내과,R31,20051,26717,26659,1056697910,758195500
2020,내과,R32,3155,6321,6321,100971960,82056160
2020,내과,R33,128,154,154,3955500,2915790
2020,내과,R34,58,78,78,2953010,2153810
2020,내과,R35,5187,8099,8096,164254830,126152350
2020,내과,R36,20,21,21,396360,294960
2020,내과,R39,1285,1612,1610,58368720,42293370
2020,내과,R40,70,127,127,3339190,2410190
2020,내과,R41,5842,13529,13523,217971680,175810970
2020,내과,R42,158166,220860,221021,6711632470,4883049420
2020,내과,R43,179,232,231,5202360,3825060
2020,내과,R44,103,114,112,2291230,1766430
2020,내과,R45,3222,5299,5299,90186140,69043000
2020,내과,R46,15,18,18,474800,350300
2020,내과,R47,78,89,88,3216000,2381400
2020,내과,R48,3,3,3,510490,357490
2020,내과,R49,247,280,279,7860610,5707200
2020,내과,R50,51564,66325,66576,1798397080,1298106830
2020,내과,R51,156164,204939,204922,3953828550,2826433720
2020,내과,R52,36935,61213,61212,1315192360,984258830
2020,내과,R53,9123,11867,11905,433397860,309290500
2020,내과,R54,256,462,462,7533160,6448860
2020,내과,R55,5903,7768,7767,352203860,250302300
2020,내과,R56,550,1008,1015,21516070,16259930
2020,내과,R57,326,581,581,13534690,10128390
2020,내과,R58,248,320,320,10810640,7960920
2020,내과,R59,3574,4600,4584,131449230,93919260
2020,내과,R60,57229,94797,94798,3747657020,2720483760
2020,내과,R61,893,1144,1140,32288140,23427740
2020,내과,R62,206,272,270,5324210,3943210
2020,내과,R63,25541,35467,35504,1231334010,907091500
2020,내과,R64,53,108,112,2118460,1737430
2020,내과,R65,11,12,12,591220,450620
2020,내과,R68,24502,29071,29004,567846690,409305670
2020,내과,R69,62,78,78,1996480,1428180
2020,내과,R70,2,2,2,60840,44940
2020,내과,R71,74,89,87,2387200,1715400
2020,내과,R72,1215,1775,1773,74589170,54416580
2020,내과,R73,134475,199730,199616,5131058390,3872581490
2020,내과,R74,2476,2972,2972,164775030,116837680
2020,내과,R75,3,3,3,50480,35480
2020,내과,R76,8152,17407,17404,654330000,377255870
2020,내과,R77,152,223,223,11953360,8682220
2020,내과,R78,93,169,169,10393060,7313460
2020,내과,R79,2787,3500,3500,236610290,169402970
2020,내과,R80,13911,19253,19233,572760270,408951640
2020,내과,R81,8277,13150,13149,243283740,194742920
2020,내과,R82,3378,4158,4156,126503390,91255770
2020,내과,R83,2,3,3,162570,113970
2020,내과,R84,128,156,155,3888090,2875590
2020,내과,R85,12,20,20,1051200,751400
2020,내과,R86,44,68,68,1671070,1208070
2020,내과,R87,538,919,918,57605190,40364960
2020,내과,R89,23,39,39,897070,646870
2020,내과,R90,14,17,17,456610,367010
2020,내과,R91,6974,8465,8426,346669760,248856260
2020,내과,R92,6570,7160,7136,219956770,155441050
2020,내과,R93,2334,2827,2819,338672160,236062700
2020,내과,R94,47552,64602,64559,4286798190,3027118380
2020,내과,S00,4918,7632,7799,170018460,130258650
2020,내과,S01,4923,9300,9325,208817490,157522240
2020,내과,S02,285,362,362,20237660,14382760
2020,내과,S03,499,674,674,11903070,9068000
2020,내과,S04,37,154,154,3367390,2633190
2020,내과,S05,134,166,166,7687840,5587240
2020,내과,S06,472,718,816,40794160,29811990
2020,내과,S07,68,140,140,4054400,2963700
2020,내과,S08,4,7,7,150070,105270
2020,내과,S09,174,234,247,6549560,4859620
2020,내과,S10,198,266,266,6207870,4561700
2020,내과,S11,150,293,293,6177260,4687860
2020,내과,S12,6,92,102,2805670,2296560
2020,내과,S13,15975,28754,29288,672237740,496901140
2020,내과,S14,173,549,549,23038940,16929340
2020,내과,S15,16,18,18,491530,367330
2020,내과,S16,19,59,59,8825370,7807970
2020,내과,S17,4,8,8,144730,120030
2020,내과,S18,1,3,3,58630,58630
2020,내과,S19,26,34,34,810150,591750
2020,내과,S20,3180,4616,4643,111574970,84707280
2020,내과,S21,360,898,898,19077000,14979530
2020,내과,S22,2901,4974,6342,315623140,234285210
2020,내과,S23,25128,33859,33966,817993660,609751470
2020,내과,S24,25,39,39,1107620,855520
2020,내과,S25,9,10,10,476330,344130
2020,내과,S26,1,1,1,11540,8140
2020,내과,S27,16,23,22,859400,608200
2020,내과,S28,12,18,18,479760,342460
2020,내과,S29,85,135,135,3087260,2287360
2020,내과,S30,815,1442,1535,41021160,31569490
2020,내과,S31,765,1518,1518,31710510,24442510
2020,내과,S32,586,1178,1623,105359960,78146060
2020,내과,S33,47183,118236,121482,2649558900,2052300760
2020,내과,S34,146,327,327,17643610,12794110
2020,내과,S35,14,35,40,2091620,1435460
2020,내과,S36,19,30,52,2885200,2199580
2020,내과,S37,13,19,19,1473530,1041230
2020,내과,S38,1,1,1,49270,34570
